"Task_ID","Scenario_ID","Trial_num","Run_num","Year","Month","Num_services","Service_time","Health_benefit"
"ANC","Basic package no fertility decline",6,1,2040,4,89,777,NA
"Newborn","Basic package no fertility decline",6,1,2040,4,45,1135,NA
"WellChild","Basic package no fertility decline",6,1,2040,4,228,1022,NA
"RI_yr1","Basic package no fertility decline",6,1,2040,4,76,420,NA
"RI_yr2","Basic package no fertility decline",6,1,2040,4,21,109,NA
"Diarrhea_U5","Basic package no fertility decline",6,1,2040,4,109,535,NA
"Parasites_U5","Basic package no fertility decline",6,1,2040,4,43,208,NA
"Malnutrition_U5","Basic package no fertility decline",6,1,2040,4,12,52,NA
"Contraception","Basic package no fertility decline",6,1,2040,4,156,885,NA
"HIV_test","Basic package no fertility decline",6,1,2040,4,0,0,NA
"Malaria_test","Basic package no fertility decline",6,1,2040,4,82,495,NA
"SmokingCessation","Basic package no fertility decline",6,1,2040,4,1,15,NA
"MalariaTreat_adults","Basic package no fertility decline",6,1,2040,4,1,13,NA
"MalariaTreat_children","Basic package no fertility decline",6,1,2040,4,1,8,NA
"ANC","Basic package no fertility decline",6,1,2040,5,84,737,NA
"Newborn","Basic package no fertility decline",6,1,2040,5,45,1135,NA
"WellChild","Basic package no fertility decline",6,1,2040,5,220,988,NA
"RI_yr1","Basic package no fertility decline",6,1,2040,5,87,490,NA
"RI_yr2","Basic package no fertility decline",6,1,2040,5,20,102,NA
"Diarrhea_U5","Basic package no fertility decline",6,1,2040,5,109,535,NA
"Parasites_U5","Basic package no fertility decline",6,1,2040,5,43,208,NA
"Malnutrition_U5","Basic package no fertility decline",6,1,2040,5,15,68,NA
"Contraception","Basic package no fertility decline",6,1,2040,5,156,885,NA
"HIV_test","Basic package no fertility decline",6,1,2040,5,0,0,NA
"Malaria_test","Basic package no fertility decline",6,1,2040,5,86,522,NA
"SmokingCessation","Basic package no fertility decline",6,1,2040,5,1,15,NA
"MalariaTreat_adults","Basic package no fertility decline",6,1,2040,5,2,14,NA
"MalariaTreat_children","Basic package no fertility decline",6,1,2040,5,1,8,NA
"ANC","Basic package no fertility decline",6,1,2040,6,88,773,NA
"Newborn","Basic package no fertility decline",6,1,2040,6,45,1135,NA
"WellChild","Basic package no fertility decline",6,1,2040,6,207,927,NA
"RI_yr1","Basic package no fertility decline",6,1,2040,6,81,448,NA
"RI_yr2","Basic package no fertility decline",6,1,2040,6,20,103,NA
"Diarrhea_U5","Basic package no fertility decline",6,1,2040,6,109,535,NA
"Parasites_U5","Basic package no fertility decline",6,1,2040,6,43,208,NA
"Malnutrition_U5","Basic package no fertility decline",6,1,2040,6,18,84,NA
"Contraception","Basic package no fertility decline",6,1,2040,6,156,885,NA
"HIV_test","Basic package no fertility decline",6,1,2040,6,0,0,NA
"Malaria_test","Basic package no fertility decline",6,1,2040,6,105,636,NA
"SmokingCessation","Basic package no fertility decline",6,1,2040,6,1,15,NA
"MalariaTreat_adults","Basic package no fertility decline",6,1,2040,6,2,17,NA
"MalariaTreat_children","Basic package no fertility decline",6,1,2040,6,1,10,NA
"ANC","Basic package no fertility decline",6,1,2040,7,83,724,NA
"Newborn","Basic package no fertility decline",6,1,2040,7,45,1135,NA
"WellChild","Basic package no fertility decline",6,1,2040,7,233,1043,NA
"RI_yr1","Basic package no fertility decline",6,1,2040,7,88,490,NA
"RI_yr2","Basic package no fertility decline",6,1,2040,7,19,99,NA
"Diarrhea_U5","Basic package no fertility decline",6,1,2040,7,109,535,NA
"Parasites_U5","Basic package no fertility decline",6,1,2040,7,43,208,NA
"Malnutrition_U5","Basic package no fertility decline",6,1,2040,7,21,96,NA
"Contraception","Basic package no fertility decline",6,1,2040,7,156,885,NA
"HIV_test","Basic package no fertility decline",6,1,2040,7,0,0,NA
"Malaria_test","Basic package no fertility decline",6,1,2040,7,123,744,NA
"SmokingCessation","Basic package no fertility decline",6,1,2040,7,1,15,NA
"MalariaTreat_adults","Basic package no fertility decline",6,1,2040,7,2,20,NA
"MalariaTreat_children","Basic package no fertility decline",6,1,2040,7,1,12,NA
"ANC","Basic package no fertility decline",6,1,2040,8,87,765,NA
"Newborn","Basic package no fertility decline",6,1,2040,8,45,1135,NA
"WellChild","Basic package no fertility decline",6,1,2040,8,208,928,NA
"RI_yr1","Basic package no fertility decline",6,1,2040,8,87,485,NA
"RI_yr2","Basic package no fertility decline",6,1,2040,8,20,103,NA
"Diarrhea_U5","Basic package no fertility decline",6,1,2040,8,109,535,NA
"Parasites_U5","Basic package no fertility decline",6,1,2040,8,43,208,NA
"Malnutrition_U5","Basic package no fertility decline",6,1,2040,8,33,149,NA
"Contraception","Basic package no fertility decline",6,1,2040,8,156,885,NA
"HIV_test","Basic package no fertility decline",6,1,2040,8,0,0,NA
"Malaria_test","Basic package no fertility decline",6,1,2040,8,98,593,NA
"SmokingCessation","Basic package no fertility decline",6,1,2040,8,1,15,NA
"MalariaTreat_adults","Basic package no fertility decline",6,1,2040,8,2,16,NA
"MalariaTreat_children","Basic package no fertility decline",6,1,2040,8,1,9,NA
"ANC","Basic package no fertility decline",6,1,2040,9,80,692,NA
"Newborn","Basic package no fertility decline",6,1,2040,9,45,1135,NA
"WellChild","Basic package no fertility decline",6,1,2040,9,243,1085,NA
"RI_yr1","Basic package no fertility decline",6,1,2040,9,84,464,NA
"RI_yr2","Basic package no fertility decline",6,1,2040,9,20,101,NA
"Diarrhea_U5","Basic package no fertility decline",6,1,2040,9,109,535,NA
"Parasites_U5","Basic package no fertility decline",6,1,2040,9,43,208,NA
"Malnutrition_U5","Basic package no fertility decline",6,1,2040,9,54,243,NA
"Contraception","Basic package no fertility decline",6,1,2040,9,156,885,NA
"HIV_test","Basic package no fertility decline",6,1,2040,9,0,0,NA
"Malaria_test","Basic package no fertility decline",6,1,2040,9,127,766,NA
"SmokingCessation","Basic package no fertility decline",6,1,2040,9,1,15,NA
"MalariaTreat_adults","Basic package no fertility decline",6,1,2040,9,2,20,NA
"MalariaTreat_children","Basic package no fertility decline",6,1,2040,9,1,12,NA
"ANC","Basic package no fertility decline",6,1,2040,10,87,761,NA
"Newborn","Basic package no fertility decline",6,1,2040,10,45,1135,NA
"WellChild","Basic package no fertility decline",6,1,2040,10,222,991,NA
"RI_yr1","Basic package no fertility decline",6,1,2040,10,89,497,NA
"RI_yr2","Basic package no fertility decline",6,1,2040,10,19,100,NA
"Diarrhea_U5","Basic package no fertility decline",6,1,2040,10,109,535,NA
"Parasites_U5","Basic package no fertility decline",6,1,2040,10,43,208,NA
"Malnutrition_U5","Basic package no fertility decline",6,1,2040,10,81,362,NA
"Contraception","Basic package no fertility decline",6,1,2040,10,156,885,NA
"HIV_test","Basic package no fertility decline",6,1,2040,10,0,0,NA
"Malaria_test","Basic package no fertility decline",6,1,2040,10,172,1042,NA
"SmokingCessation","Basic package no fertility decline",6,1,2040,10,1,15,NA
"MalariaTreat_adults","Basic package no fertility decline",6,1,2040,10,3,28,NA
"MalariaTreat_children","Basic package no fertility decline",6,1,2040,10,2,17,NA
"ANC","Basic package no fertility decline",6,1,2040,11,82,706,NA
"Newborn","Basic package no fertility decline",6,1,2040,11,45,1135,NA
"WellChild","Basic package no fertility decline",6,1,2040,11,260,1158,NA
"RI_yr1","Basic package no fertility decline",6,1,2040,11,89,493,NA
"RI_yr2","Basic package no fertility decline",6,1,2040,11,21,107,NA
"Diarrhea_U5","Basic package no fertility decline",6,1,2040,11,109,535,NA
"Parasites_U5","Basic package no fertility decline",6,1,2040,11,43,208,NA
"Malnutrition_U5","Basic package no fertility decline",6,1,2040,11,92,416,NA
"Contraception","Basic package no fertility decline",6,1,2040,11,156,885,NA
"HIV_test","Basic package no fertility decline",6,1,2040,11,0,0,NA
"Malaria_test","Basic package no fertility decline",6,1,2040,11,179,1081,NA
"SmokingCessation","Basic package no fertility decline",6,1,2040,11,1,15,NA
"MalariaTreat_adults","Basic package no fertility decline",6,1,2040,11,3,29,NA
"MalariaTreat_children","Basic package no fertility decline",6,1,2040,11,2,17,NA
"ANC","Basic package no fertility decline",6,1,2040,12,88,770,NA
"Newborn","Basic package no fertility decline",6,1,2040,12,45,1135,NA
"WellChild","Basic package no fertility decline",6,1,2040,12,248,1107,NA
"RI_yr1","Basic package no fertility decline",6,1,2040,12,88,486,NA
"RI_yr2","Basic package no fertility decline",6,1,2040,12,19,97,NA
"Diarrhea_U5","Basic package no fertility decline",6,1,2040,12,109,535,NA
"Parasites_U5","Basic package no fertility decline",6,1,2040,12,43,208,NA
"Malnutrition_U5","Basic package no fertility decline",6,1,2040,12,92,416,NA
"Contraception","Basic package no fertility decline",6,1,2040,12,156,885,NA
"HIV_test","Basic package no fertility decline",6,1,2040,12,0,0,NA
"Malaria_test","Basic package no fertility decline",6,1,2040,12,118,713,NA
"SmokingCessation","Basic package no fertility decline",6,1,2040,12,1,15,NA
"MalariaTreat_adults","Basic package no fertility decline",6,1,2040,12,2,19,NA
"MalariaTreat_children","Basic package no fertility decline",6,1,2040,12,1,11,NA
"ANC","Basic package no fertility decline",7,1,2020,1,55,485,NA
"Newborn","Basic package no fertility decline",7,1,2020,1,26,800,NA
"WellChild","Basic package no fertility decline",7,1,2020,1,0,0,NA
"RI_yr1","Basic package no fertility decline",7,1,2020,1,0,0,NA
"RI_yr2","Basic package no fertility decline",7,1,2020,1,0,0,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2020,1,149,717,NA
"Parasites_U5","Basic package no fertility decline",7,1,2020,1,46,274,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2020,1,33,146,NA
"Contraception","Basic package no fertility decline",7,1,2020,1,111,507,NA
"HIV_test","Basic package no fertility decline",7,1,2020,1,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2020,1,46,205,NA
"SmokingCessation","Basic package no fertility decline",7,1,2020,1,1,6,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2020,1,6,63,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2020,1,5,46,NA
"ANC","Basic package no fertility decline",7,1,2020,2,54,477,NA
"Newborn","Basic package no fertility decline",7,1,2020,2,26,800,NA
"WellChild","Basic package no fertility decline",7,1,2020,2,0,0,NA
"RI_yr1","Basic package no fertility decline",7,1,2020,2,0,0,NA
"RI_yr2","Basic package no fertility decline",7,1,2020,2,0,0,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2020,2,149,717,NA
"Parasites_U5","Basic package no fertility decline",7,1,2020,2,46,274,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2020,2,47,206,NA
"Contraception","Basic package no fertility decline",7,1,2020,2,111,507,NA
"HIV_test","Basic package no fertility decline",7,1,2020,2,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2020,2,44,197,NA
"SmokingCessation","Basic package no fertility decline",7,1,2020,2,1,6,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2020,2,5,60,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2020,2,5,44,NA
"ANC","Basic package no fertility decline",7,1,2020,3,53,466,NA
"Newborn","Basic package no fertility decline",7,1,2020,3,26,800,NA
"WellChild","Basic package no fertility decline",7,1,2020,3,0,0,NA
"RI_yr1","Basic package no fertility decline",7,1,2020,3,0,0,NA
"RI_yr2","Basic package no fertility decline",7,1,2020,3,0,0,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2020,3,149,717,NA
"Parasites_U5","Basic package no fertility decline",7,1,2020,3,46,274,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2020,3,18,77,NA
"Contraception","Basic package no fertility decline",7,1,2020,3,111,507,NA
"HIV_test","Basic package no fertility decline",7,1,2020,3,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2020,3,42,186,NA
"SmokingCessation","Basic package no fertility decline",7,1,2020,3,1,6,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2020,3,5,57,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2020,3,5,41,NA
"ANC","Basic package no fertility decline",7,1,2020,4,52,459,NA
"Newborn","Basic package no fertility decline",7,1,2020,4,26,800,NA
"WellChild","Basic package no fertility decline",7,1,2020,4,0,0,NA
"RI_yr1","Basic package no fertility decline",7,1,2020,4,0,0,NA
"RI_yr2","Basic package no fertility decline",7,1,2020,4,0,0,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2020,4,149,717,NA
"Parasites_U5","Basic package no fertility decline",7,1,2020,4,46,274,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2020,4,8,34,NA
"Contraception","Basic package no fertility decline",7,1,2020,4,111,507,NA
"HIV_test","Basic package no fertility decline",7,1,2020,4,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2020,4,42,186,NA
"SmokingCessation","Basic package no fertility decline",7,1,2020,4,1,6,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2020,4,5,57,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2020,4,5,41,NA
"ANC","Basic package no fertility decline",7,1,2020,5,50,436,NA
"Newborn","Basic package no fertility decline",7,1,2020,5,26,800,NA
"WellChild","Basic package no fertility decline",7,1,2020,5,0,0,NA
"RI_yr1","Basic package no fertility decline",7,1,2020,5,14,69,NA
"RI_yr2","Basic package no fertility decline",7,1,2020,5,0,0,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2020,5,149,717,NA
"Parasites_U5","Basic package no fertility decline",7,1,2020,5,46,274,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2020,5,10,43,NA
"Contraception","Basic package no fertility decline",7,1,2020,5,111,507,NA
"HIV_test","Basic package no fertility decline",7,1,2020,5,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2020,5,44,197,NA
"SmokingCessation","Basic package no fertility decline",7,1,2020,5,1,6,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2020,5,5,60,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2020,5,5,44,NA
"ANC","Basic package no fertility decline",7,1,2020,6,52,466,NA
"Newborn","Basic package no fertility decline",7,1,2020,6,26,800,NA
"WellChild","Basic package no fertility decline",7,1,2020,6,0,0,NA
"RI_yr1","Basic package no fertility decline",7,1,2020,6,13,64,NA
"RI_yr2","Basic package no fertility decline",7,1,2020,6,0,0,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2020,6,149,717,NA
"Parasites_U5","Basic package no fertility decline",7,1,2020,6,46,274,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2020,6,12,52,NA
"Contraception","Basic package no fertility decline",7,1,2020,6,111,507,NA
"HIV_test","Basic package no fertility decline",7,1,2020,6,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2020,6,54,239,NA
"SmokingCessation","Basic package no fertility decline",7,1,2020,6,1,6,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2020,6,6,74,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2020,6,6,53,NA
"ANC","Basic package no fertility decline",7,1,2020,7,50,436,NA
"Newborn","Basic package no fertility decline",7,1,2020,7,26,800,NA
"WellChild","Basic package no fertility decline",7,1,2020,7,53,283,NA
"RI_yr1","Basic package no fertility decline",7,1,2020,7,27,134,NA
"RI_yr2","Basic package no fertility decline",7,1,2020,7,0,0,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2020,7,149,717,NA
"Parasites_U5","Basic package no fertility decline",7,1,2020,7,46,274,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2020,7,14,60,NA
"Contraception","Basic package no fertility decline",7,1,2020,7,111,507,NA
"HIV_test","Basic package no fertility decline",7,1,2020,7,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2020,7,63,280,NA
"SmokingCessation","Basic package no fertility decline",7,1,2020,7,1,6,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2020,7,8,86,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2020,7,7,62,NA
"ANC","Basic package no fertility decline",7,1,2020,8,53,470,NA
"Newborn","Basic package no fertility decline",7,1,2020,8,26,800,NA
"WellChild","Basic package no fertility decline",7,1,2020,8,50,264,NA
"RI_yr1","Basic package no fertility decline",7,1,2020,8,26,126,NA
"RI_yr2","Basic package no fertility decline",7,1,2020,8,0,0,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2020,8,149,717,NA
"Parasites_U5","Basic package no fertility decline",7,1,2020,8,46,274,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2020,8,22,94,NA
"Contraception","Basic package no fertility decline",7,1,2020,8,111,507,NA
"HIV_test","Basic package no fertility decline",7,1,2020,8,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2020,8,50,223,NA
"SmokingCessation","Basic package no fertility decline",7,1,2020,8,1,6,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2020,8,6,69,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2020,8,6,50,NA
"ANC","Basic package no fertility decline",7,1,2020,9,49,425,NA
"Newborn","Basic package no fertility decline",7,1,2020,9,26,800,NA
"WellChild","Basic package no fertility decline",7,1,2020,9,104,551,NA
"RI_yr1","Basic package no fertility decline",7,1,2020,9,26,130,NA
"RI_yr2","Basic package no fertility decline",7,1,2020,9,0,0,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2020,9,149,717,NA
"Parasites_U5","Basic package no fertility decline",7,1,2020,9,46,274,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2020,9,36,155,NA
"Contraception","Basic package no fertility decline",7,1,2020,9,111,507,NA
"HIV_test","Basic package no fertility decline",7,1,2020,9,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2020,9,65,288,NA
"SmokingCessation","Basic package no fertility decline",7,1,2020,9,1,6,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2020,9,8,89,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2020,9,8,64,NA
"ANC","Basic package no fertility decline",7,1,2020,10,54,476,NA
"Newborn","Basic package no fertility decline",7,1,2020,10,26,800,NA
"WellChild","Basic package no fertility decline",7,1,2020,10,98,520,NA
"RI_yr1","Basic package no fertility decline",7,1,2020,10,40,195,NA
"RI_yr2","Basic package no fertility decline",7,1,2020,10,0,0,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2020,10,149,717,NA
"Parasites_U5","Basic package no fertility decline",7,1,2020,10,46,274,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2020,10,53,231,NA
"Contraception","Basic package no fertility decline",7,1,2020,10,111,507,NA
"HIV_test","Basic package no fertility decline",7,1,2020,10,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2020,10,88,392,NA
"SmokingCessation","Basic package no fertility decline",7,1,2020,10,1,6,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2020,10,11,120,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2020,10,10,87,NA
"ANC","Basic package no fertility decline",7,1,2020,11,51,442,NA
"Newborn","Basic package no fertility decline",7,1,2020,11,26,800,NA
"WellChild","Basic package no fertility decline",7,1,2020,11,154,818,NA
"RI_yr1","Basic package no fertility decline",7,1,2020,11,39,192,NA
"RI_yr2","Basic package no fertility decline",7,1,2020,11,0,0,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2020,11,149,717,NA
"Parasites_U5","Basic package no fertility decline",7,1,2020,11,46,274,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2020,11,60,265,NA
"Contraception","Basic package no fertility decline",7,1,2020,11,111,507,NA
"HIV_test","Basic package no fertility decline",7,1,2020,11,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2020,11,92,407,NA
"SmokingCessation","Basic package no fertility decline",7,1,2020,11,1,6,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2020,11,11,125,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2020,11,11,90,NA
"ANC","Basic package no fertility decline",7,1,2020,12,55,489,NA
"Newborn","Basic package no fertility decline",7,1,2020,12,26,800,NA
"WellChild","Basic package no fertility decline",7,1,2020,12,147,782,NA
"RI_yr1","Basic package no fertility decline",7,1,2020,12,40,197,NA
"RI_yr2","Basic package no fertility decline",7,1,2020,12,0,0,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2020,12,149,717,NA
"Parasites_U5","Basic package no fertility decline",7,1,2020,12,46,274,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2020,12,60,265,NA
"Contraception","Basic package no fertility decline",7,1,2020,12,111,507,NA
"HIV_test","Basic package no fertility decline",7,1,2020,12,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2020,12,60,268,NA
"SmokingCessation","Basic package no fertility decline",7,1,2020,12,1,6,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2020,12,7,82,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2020,12,7,60,NA
"ANC","Basic package no fertility decline",7,1,2021,1,55,481,NA
"Newborn","Basic package no fertility decline",7,1,2021,1,26,795,NA
"WellChild","Basic package no fertility decline",7,1,2021,1,150,793,NA
"RI_yr1","Basic package no fertility decline",7,1,2021,1,52,255,NA
"RI_yr2","Basic package no fertility decline",7,1,2021,1,0,0,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2021,1,161,772,NA
"Parasites_U5","Basic package no fertility decline",7,1,2021,1,43,260,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2021,1,65,285,NA
"Contraception","Basic package no fertility decline",7,1,2021,1,106,484,NA
"HIV_test","Basic package no fertility decline",7,1,2021,1,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2021,1,52,229,NA
"SmokingCessation","Basic package no fertility decline",7,1,2021,1,0,5,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2021,1,5,56,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2021,1,5,39,NA
"ANC","Basic package no fertility decline",7,1,2021,2,54,474,NA
"Newborn","Basic package no fertility decline",7,1,2021,2,26,795,NA
"WellChild","Basic package no fertility decline",7,1,2021,2,150,797,NA
"RI_yr1","Basic package no fertility decline",7,1,2021,2,51,251,NA
"RI_yr2","Basic package no fertility decline",7,1,2021,2,0,0,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2021,2,161,772,NA
"Parasites_U5","Basic package no fertility decline",7,1,2021,2,43,260,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2021,2,48,211,NA
"Contraception","Basic package no fertility decline",7,1,2021,2,106,484,NA
"HIV_test","Basic package no fertility decline",7,1,2021,2,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2021,2,49,219,NA
"SmokingCessation","Basic package no fertility decline",7,1,2021,2,0,5,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2021,2,5,53,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2021,2,4,37,NA
"ANC","Basic package no fertility decline",7,1,2021,3,53,463,NA
"Newborn","Basic package no fertility decline",7,1,2021,3,26,795,NA
"WellChild","Basic package no fertility decline",7,1,2021,3,147,777,NA
"RI_yr1","Basic package no fertility decline",7,1,2021,3,49,245,NA
"RI_yr2","Basic package no fertility decline",7,1,2021,3,0,0,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2021,3,161,772,NA
"Parasites_U5","Basic package no fertility decline",7,1,2021,3,43,260,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2021,3,18,80,NA
"Contraception","Basic package no fertility decline",7,1,2021,3,106,484,NA
"HIV_test","Basic package no fertility decline",7,1,2021,3,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2021,3,47,207,NA
"SmokingCessation","Basic package no fertility decline",7,1,2021,3,0,5,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2021,3,4,50,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2021,3,4,35,NA
"ANC","Basic package no fertility decline",7,1,2021,4,52,456,NA
"Newborn","Basic package no fertility decline",7,1,2021,4,26,795,NA
"WellChild","Basic package no fertility decline",7,1,2021,4,144,765,NA
"RI_yr1","Basic package no fertility decline",7,1,2021,4,47,225,NA
"RI_yr2","Basic package no fertility decline",7,1,2021,4,13,64,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2021,4,161,772,NA
"Parasites_U5","Basic package no fertility decline",7,1,2021,4,43,260,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2021,4,8,36,NA
"Contraception","Basic package no fertility decline",7,1,2021,4,106,484,NA
"HIV_test","Basic package no fertility decline",7,1,2021,4,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2021,4,47,208,NA
"SmokingCessation","Basic package no fertility decline",7,1,2021,4,0,5,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2021,4,4,50,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2021,4,4,35,NA
"ANC","Basic package no fertility decline",7,1,2021,5,50,433,NA
"Newborn","Basic package no fertility decline",7,1,2021,5,26,795,NA
"WellChild","Basic package no fertility decline",7,1,2021,5,140,738,NA
"RI_yr1","Basic package no fertility decline",7,1,2021,5,52,260,NA
"RI_yr2","Basic package no fertility decline",7,1,2021,5,13,60,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2021,5,161,772,NA
"Parasites_U5","Basic package no fertility decline",7,1,2021,5,43,260,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2021,5,10,45,NA
"Contraception","Basic package no fertility decline",7,1,2021,5,106,484,NA
"HIV_test","Basic package no fertility decline",7,1,2021,5,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2021,5,49,219,NA
"SmokingCessation","Basic package no fertility decline",7,1,2021,5,0,5,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2021,5,5,53,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2021,5,4,37,NA
"ANC","Basic package no fertility decline",7,1,2021,6,53,471,NA
"Newborn","Basic package no fertility decline",7,1,2021,6,26,795,NA
"WellChild","Basic package no fertility decline",7,1,2021,6,131,693,NA
"RI_yr1","Basic package no fertility decline",7,1,2021,6,49,238,NA
"RI_yr2","Basic package no fertility decline",7,1,2021,6,13,61,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2021,6,161,772,NA
"Parasites_U5","Basic package no fertility decline",7,1,2021,6,43,260,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2021,6,12,54,NA
"Contraception","Basic package no fertility decline",7,1,2021,6,106,484,NA
"HIV_test","Basic package no fertility decline",7,1,2021,6,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2021,6,60,267,NA
"SmokingCessation","Basic package no fertility decline",7,1,2021,6,0,5,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2021,6,6,65,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2021,6,5,45,NA
"ANC","Basic package no fertility decline",7,1,2021,7,50,440,NA
"Newborn","Basic package no fertility decline",7,1,2021,7,26,795,NA
"WellChild","Basic package no fertility decline",7,1,2021,7,146,772,NA
"RI_yr1","Basic package no fertility decline",7,1,2021,7,52,257,NA
"RI_yr2","Basic package no fertility decline",7,1,2021,7,12,58,NA
"Diarrhea_U5","Basic package no fertility decline",7,1,2021,7,161,772,NA
"Parasites_U5","Basic package no fertility decline",7,1,2021,7,43,260,NA
"Malnutrition_U5","Basic package no fertility decline",7,1,2021,7,14,62,NA
"Contraception","Basic package no fertility decline",7,1,2021,7,106,484,NA
"HIV_test","Basic package no fertility decline",7,1,2021,7,0,1,NA
"Malaria_test","Basic package no fertility decline",7,1,2021,7,70,313,NA
"SmokingCessation","Basic package no fertility decline",7,1,2021,7,0,5,NA
"MalariaTreat_adults","Basic package no fertility decline",7,1,2021,7,7,76,NA
"MalariaTreat_children","Basic package no fertility decline",7,1,2021,7,6,53,NA
"ANC","Basic package no fertility decline",7,1,2021,8,54,482,NA
"Newborn","Basic package no fertility decline",7,1,2021,8,26,795,NA
