"","Scenario_ID","Year","ClinicalCat","ClinicalOrNon","WeeksPerYr","CI05","CI25","MeanHrs","CI75","CI95","HrsPerWeek","BaselinePop","o_PopGrowth","o_Fertility_decr","o_MHIVTB_decr","o_ChildDis_decr","sheet_TaskValues","sheet_PopValues","sheet_SeasonalityCurves","sheet_Cadre","DeliveryModel","Geography_dontedit","Notes"
"214","MergedModel",2024,"Preventive","Clinical",48,867.639166666666,946.904166666667,985.844,1025.55833333333,1099.82583333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"215","MergedModel",2024,"Public Health","Non-clinical",48,242.68,259.8,297.312,318.15,379.49,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"216","MergedModel",2025,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"217","MergedModel",2025,"-","Non-productive",48,1242.41,1289.55,1342.18,1400.8,1475.34,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"218","MergedModel",2025,"Acute","Clinical",48,624.002499999999,689.095833333333,752.799999999999,798.416666666664,940.613333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"219","MergedModel",2025,"Preventive","Clinical",48,850.514166666666,956.762499999999,1002.20933333333,1046.27916666667,1158.70833333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"220","MergedModel",2025,"Public Health","Non-clinical",48,246.84,269.25,308.144,333.75,410.57,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"221","MergedModel",2026,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"222","MergedModel",2026,"-","Non-productive",48,1267.16,1302.1,1362.252,1411.9,1486.26,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"223","MergedModel",2026,"Acute","Clinical",48,621.671666666666,676.254166666666,754.803333333333,806.020833333333,969.303333333332,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"224","MergedModel",2026,"Preventive","Clinical",48,864.904166666666,972.704166666666,1024.708,1071.49166666667,1168.08083333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"225","MergedModel",2026,"Public Health","Non-clinical",48,245.78,278.5,314.748,341.4,424.66,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"226","MergedModel",2027,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"227","MergedModel",2027,"-","Non-productive",48,1259.18,1311.3,1380.46,1453.55,1532.39,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"228","MergedModel",2027,"Acute","Clinical",48,639.649166666666,672.183333333333,756.453666666666,825.141666666666,964.384166666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"229","MergedModel",2027,"Preventive","Clinical",48,871.335833333333,980.345833333334,1045.842,1109.75833333333,1215.44916666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"230","MergedModel",2027,"Public Health","Non-clinical",48,244.3,283.9,329.18,359.15,440.81,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"231","MergedModel",2028,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"232","MergedModel",2028,"-","Non-productive",48,1262.18,1308.35,1397.668,1475,1570.95,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"233","MergedModel",2028,"Acute","Clinical",48,628.259999999999,675.145833333333,762.541666666666,823.05,1005.36583333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"234","MergedModel",2028,"Preventive","Clinical",48,841.411666666667,1006.225,1059.069,1141.63333333333,1230.70333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"235","MergedModel",2028,"Public Health","Non-clinical",48,251.69,299.9,343.24,373.2,469,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"236","MergedModel",2029,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"237","MergedModel",2029,"-","Non-productive",48,1270.83,1331,1414.716,1492.1,1610.76,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"238","MergedModel",2029,"Acute","Clinical",48,603.3875,687.258333333332,770.542666666666,827.016666666666,1003.81083333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"239","MergedModel",2029,"Preventive","Clinical",48,847.871666666666,991.083333333333,1070.95966666667,1161.2375,1238.58083333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"240","MergedModel",2029,"Public Health","Non-clinical",48,264.05,299.05,352.764,393,483.04,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"241","MergedModel",2030,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"242","MergedModel",2030,"-","Non-productive",48,1267.41,1351.55,1430.344,1494.5,1616.57,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"243","MergedModel",2030,"Acute","Clinical",48,595.169166666666,700.979166666666,775.592666666666,846.45,1025.01,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"244","MergedModel",2030,"Preventive","Clinical",48,872.75,1000.40416666667,1074.79866666667,1172.08333333333,1272.00416666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"245","MergedModel",2030,"Public Health","Non-clinical",48,267.87,320,363.132,396.3,501.64,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"246","MergedModel",2031,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"247","MergedModel",2031,"-","Non-productive",48,1295.03,1352.6,1449.852,1521.1,1667.33,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"248","MergedModel",2031,"Acute","Clinical",48,585.998333333333,691.716666666666,779.901666666666,838.704166666666,1102.545,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"249","MergedModel",2031,"Preventive","Clinical",48,875.245833333333,1013.75,1087.116,1166.97083333333,1289.11416666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"250","MergedModel",2031,"Public Health","Non-clinical",48,270.74,311.45,369.28,406.5,523.14,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"251","MergedModel",2032,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"252","MergedModel",2032,"-","Non-productive",48,1293.27,1356.3,1462.552,1535.45,1674.51,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"253","MergedModel",2032,"Acute","Clinical",48,583.0375,699.074999999999,785.985666666666,858.137499999999,1072.27666666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"254","MergedModel",2032,"Preventive","Clinical",48,866.649166666667,1011.29166666667,1088.346,1167.6625,1285.0725,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"255","MergedModel",2032,"Public Health","Non-clinical",48,267.79,319.1,375.712,405.85,529.5,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"256","MergedModel",2033,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"257","MergedModel",2033,"-","Non-productive",48,1313.47,1373.8,1479.528,1533.9,1694.24,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"258","MergedModel",2033,"Acute","Clinical",48,588.188333333333,688.2875,781.950333333333,868.7125,1100.43333333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"259","MergedModel",2033,"Preventive","Clinical",48,867.7775,1034.34166666667,1102.774,1195.53333333333,1332.46416666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"260","MergedModel",2033,"Public Health","Non-clinical",48,263.74,339.25,382.124,408.05,503.09,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"261","MergedModel",2034,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"262","MergedModel",2034,"-","Non-productive",48,1324.62,1358.9,1492.772,1572.6,1721.79,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"263","MergedModel",2034,"Acute","Clinical",48,577.653333333333,683.908333333333,775.668999999999,838.508333333332,1033.46833333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"264","MergedModel",2034,"Preventive","Clinical",48,842.040833333333,1039.0375,1117.98,1203.30833333333,1364.55166666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"265","MergedModel",2034,"Public Health","Non-clinical",48,269.48,343.45,386.8,429.7,522.18,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"266","MergedModel",2035,"-","Non-clinical",48,1440,1440,1440,1440,1440,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"267","MergedModel",2035,"-","Non-productive",48,1322.13,1371.6,1508.588,1611.6,1699.8,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"268","MergedModel",2035,"Acute","Clinical",48,575.7025,686.770833333333,772.905999999999,845.566666666665,1004.26416666667,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"269","MergedModel",2035,"Preventive","Clinical",48,835.568333333333,1041.85,1130.82933333333,1243.24583333333,1376.19583333333,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
"270","MergedModel",2035,"Public Health","Non-clinical",48,293.36,344.05,392.312,421.45,572.38,32,5000,TRUE,TRUE,TRUE,TRUE,"TV_Merged","PopValues","SeasonalityCurves","Cadres_Merged","Merged","Ethiopia",NA
